cust_no,age_gender,update_dt
06793,30S F,20180829
06826,40S F,20180829
06826,40S F,20180829
06866,20S M,20180829
06874,30S F,20180829
07084,40S F,20180829
07382,30S F,20180829
07382,30S F,20180829
07501,30S F,20180829
07793,40S F,20180829
07793,40S F,20180829
07793,40S F,20180829
08000,30S F,20180829
08259,50S M,20180829
08437,20S M,20180829
08853,40S M,20180829
08979,20S F,20180829
08979,20S F,20180829
09208,50S M,20180829
09508,30S F,20180829
09522,50S M,20180829
09585,30S F,20180829
10027,50S M,20180829
10027,50S M,20180829
10210,50S M,20180829
10486,20S F,20180829
10486,20S F,20180829
10515,50S M,20180829
10662,20S F,20180829
10673,40S F,20180829
10776,30S M,20180829
10804,30S F,20180829
10908,40S F,20180829
11376,40S M,20180829
11389,50S M,20180829
11801,40S F,20180829
11818,40S F,20180829
11857,30S M,20180829
11999,40S M,20180829
12185,30S F,20180829
12406,40S M,20180829
12539,30S M,20180829
12671,30S F,20180829
12712,30S F,20180829
13017,20S M,20180829
13141,30S M,20180829
13451,30S F,20180829
13457,50S M,20180829
13678,30S F,20180829
13786,30S F,20180829
13834,40S M,20180829
13936,40S F,20180829
13949,30S F,20180829
14723,50S M,20180829
14840,40S M,20180829
15159,30S F,20180829
15159,30S F,20180829
15416,20S M,20180829
15420,30S F,20180829
15648,40S M,20180829
15772,20S F,20180829
16161,20S F,20180829
16370,20S F,20180829
16487,50S M,20180829
16503,30S F,20180829
16586,30S F,20180829
16826,20S M,20180829
17141,30S F,20180829
17144,30S F,20180829
17144,30S F,20180829
17229,50S M,20180829
17610,40S F,20180829
18112,50S M,20180829
18112,50S M,20180829
18316,40S M,20180829
18497,40S F,20180829
18879,30S M,20180829
00039,30S F,20180829
00312,50S M,20180829
00482,20S M,20180829
00561,30S F,20180829
00578,30S F,20180829
00578,30S F,20180829
00776,50S M,20180829
00779,20S M,20180829
00973,30S F,20180829
01228,50S M,20180829
01362,30S M,20180829
01427,40S M,20180829
01531,40S F,20180829
02044,30S F,20180829
02181,20S F,20180829
02396,50S M,20180829
02405,30S F,20180829
02602,30S F,20180829
03190,30S M,20180829
03253,20S M,20180829
03369,50S M,20180829
03431,30S F,20180829
03495,30S M,20180829
03495,30S M,20180829
04289,30S F,20180829
04843,40S F,20180829
04870,40S M,20180829
05185,40S F,20180829
05947,30S F,20180829
06184,30S F,20180829
06737,20S F,20180829
06830,40S F,20180829
07055,30S F,20180829
07524,30S F,20180829
07635,30S F,20180829
07767,40S M,20180829
08238,30S F,20180829
08473,20S F,20180829
08581,40S F,20180829
09286,50S M,20180829
09308,30S F,20180829
09840,30S M,20180829
10073,40S F,20180829
10314,30S F,20180829
10426,30S M,20180829
10456,50S M,20180829
11211,30S F,20180829
11223,30S F,20180829
11485,30S M,20180829
11731,30S F,20180829
11731,30S F,20180829
11749,40S M,20180829
12441,30S F,20180829
12597,30S M,20180829
13075,40S F,20180829
13075,40S F,20180829
13227,40S M,20180829
13227,40S M,20180829
13227,40S M,20180829
13360,30S F,20180829
14402,30S F,20180829
14413,50S M,20180829
14413,50S M,20180829
14713,20S F,20180829
14847,40S M,20180829
15011,30S M,20180829
15204,30S F,20180829
15342,20S M,20180829
15771,40S M,20180829
15867,30S F,20180829
15936,20S M,20180829
16201,30S F,20180829
16338,30S F,20180829
16424,40S F,20180829
16662,40S M,20180829
18284,30S M,20180829
18405,50S M,20180829
18503,30S F,20180829
18563,30S M,20180829
18985,40S M,20180829
00284,40S M,20180829
00284,40S M,20180829
01527,40S F,20180829
01607,30S M,20180829
01681,30S M,20180829
01707,30S F,20180829
01885,30S M,20180829
02094,50S M,20180829
02094,50S M,20180829
02244,40S F,20180829
02244,40S F,20180829
02282,30S F,20180829
03533,30S F,20180829
03699,30S F,20180829
04513,40S M,20180829
04633,30S M,20180829
04720,40S F,20180829
05150,20S M,20180829
05502,30S M,20180829
05645,30S F,20180829
06075,30S F,20180829
06139,20S F,20180829
06139,20S F,20180829
06211,50S M,20180829
06500,30S F,20180829
06588,30S F,20180829
06752,40S F,20180829
06884,50S M,20180829
07044,20S F,20180829
07178,30S F,20180829
07192,20S F,20180829
07197,40S M,20180829
07197,40S M,20180829
07363,30S M,20180829
07372,30S F,20180829
07400,40S F,20180829
07663,30S F,20180829
07801,20S F,20180829
08426,50S M,20180829
08482,40S F,20180829
08654,50S M,20180829
08665,30S F,20180829
08692,20S M,20180829
09027,30S F,20180829
09088,40S M,20180829
09183,30S M,20180829
09414,30S F,20180829
09564,40S F,20180829
09780,30S M,20180829
10046,50S M,20180829
10186,20S F,20180829
10556,30S M,20180829
10604,50S M,20180829
10813,30S M,20180829
10813,30S M,20180829
11114,20S M,20180829
11121,30S M,20180829
11354,30S M,20180829
11586,40S M,20180829
11702,30S F,20180829
12350,20S M,20180829
12366,40S M,20180829
12670,40S F,20180829
12916,30S M,20180829
13051,40S M,20180829
13078,20S F,20180829
13261,40S M,20180829
13346,40S M,20180829
13453,40S F,20180829
13863,30S F,20180829
13992,50S M,20180829
13992,50S M,20180829
14012,40S F,20180829
14274,50S M,20180829
14343,20S F,20180829
14343,20S F,20180829
14445,30S F,20180829
14445,30S F,20180829
14669,20S F,20180829
15232,20S M,20180829
15379,40S F,20180829
15592,20S M,20180829
15857,30S F,20180829
15929,50S M,20180829
15929,50S M,20180829
16115,30S F,20180829
16190,30S F,20180829
16274,30S M,20180829
16704,50S M,20180829
16833,30S M,20180829
16953,30S F,20180829
16972,30S F,20180829
17432,20S F,20180829
17526,30S F,20180829
17910,40S M,20180829
17929,50S M,20180829
17986,30S F,20180829
18022,30S M,20180829
18041,30S M,20180829
00157,30S F,20180829
00799,40S F,20180829
00974,40S M,20180829
01040,20S M,20180829
01520,30S F,20180829
01520,30S F,20180829
01576,20S M,20180829
01852,50S M,20180829
01852,50S M,20180829
01985,30S F,20180829
02312,30S F,20180829
02312,30S F,20180829
02312,30S F,20180829
02315,30S F,20180829
02404,40S M,20180829
02411,30S F,20180829
03065,40S M,20180829
03845,40S F,20180829
04150,30S F,20180829
04150,30S F,20180829
04244,20S F,20180829
04333,20S M,20180829
04571,30S F,20180829
04691,20S F,20180829
04855,20S F,20180829
05244,30S M,20180829
05655,30S M,20180829
05698,30S F,20180829
05757,30S M,20180829
05824,20S M,20180829
06444,20S F,20180829
06604,30S F,20180829
06742,30S F,20180829
07360,50S M,20180829
07401,30S F,20180829
07649,30S F,20180829
07726,50S M,20180829
07726,50S M,20180829
07779,40S F,20180829
07849,50S M,20180829
07897,40S M,20180829
07897,40S M,20180829
08054,30S F,20180829
08125,40S M,20180829
08251,40S M,20180829
08680,20S F,20180829
08827,40S M,20180829
08850,40S M,20180829
09111,30S F,20180829
09173,40S M,20180829
09223,50S M,20180829
09280,50S M,20180829
09321,20S M,20180829
09578,30S M,20180829
10005,40S M,20180829
10083,30S M,20180829
10364,40S F,20180829
10446,30S M,20180829
10623,30S M,20180829
10711,30S F,20180829
11098,40S M,20180829
11098,40S M,20180829
11398,40S M,20180829
11398,40S M,20180829
11529,40S M,20180829
12190,30S M,20180829
12435,30S M,20180829
12497,30S F,20180829
12513,30S M,20180829
12516,20S M,20180829
12673,40S M,20180829
12769,50S M,20180829
13121,30S M,20180829
13229,30S M,20180829
13418,50S M,20180829
13613,40S M,20180829
13808,40S F,20180829
13846,40S F,20180829
13846,40S F,20180829
14449,20S F,20180829
14462,30S M,20180829
14849,40S F,20180829
14932,20S F,20180829
14961,30S F,20180829
15736,50S M,20180829
15736,50S M,20180829
15736,50S M,20180829
15866,40S M,20180829
16089,20S M,20180829
16169,50S M,20180829
16501,20S F,20180829
16509,40S M,20180829
16509,40S M,20180829
16644,30S M,20180829
16867,30S M,20180829
16937,40S F,20180829
17289,30S M,20180829
17379,20S F,20180829
17482,30S F,20180829
17482,30S F,20180829
17799,50S M,20180829
18267,40S F,20180829
18902,40S F,20180829
00632,40S M,20180829
00723,30S F,20180829
01079,20S M,20180829
01521,30S M,20180829
01769,30S M,20180829
01827,40S M,20180829
02331,40S F,20180829
02533,20S F,20180829
02971,30S M,20180829
03061,30S M,20180829
03089,40S F,20180829
03281,30S F,20180829
03430,30S M,20180829
03523,40S F,20180829
03652,30S M,20180829
03774,30S F,20180829
03822,40S F,20180829
03823,50S M,20180829
03897,30S F,20180829
04033,30S F,20180829
04137,30S F,20180829
04287,20S F,20180829
04301,30S M,20180829
04369,40S M,20180829
04648,30S F,20180829
05276,40S M,20180829
05449,40S M,20180829
05679,40S M,20180829
06355,40S F,20180829
06403,50S M,20180829
06870,20S M,20180829
06953,40S M,20180829
07072,30S M,20180829
07595,30S M,20180829
07678,40S M,20180829
08726,40S M,20180829
08779,40S F,20180829
09176,40S M,20180829
09228,30S F,20180829
09366,30S F,20180829
09718,30S M,20180829
09718,30S M,20180829
09832,30S F,20180829
10246,30S F,20180829
10440,30S F,20180829
10686,50S M,20180829
10686,50S M,20180829
10856,50S M,20180829
10954,30S F,20180829
11983,40S F,20180829
12567,40S M,20180829
12638,40S M,20180829
13541,40S M,20180829
14200,40S M,20180829
14357,30S F,20180829
14441,30S M,20180829
14441,30S M,20180829
14909,40S M,20180829
15106,20S F,20180829
15360,40S M,20180829
16037,40S M,20180829
16130,30S M,20180829
16138,40S F,20180829
16343,40S M,20180829
16572,40S F,20180829
16585,30S F,20180829
16694,20S F,20180829
16909,30S M,20180829
17467,30S F,20180829
17663,40S F,20180829
18208,40S F,20180829
18208,40S F,20180829
18315,30S F,20180829
18443,40S F,20180829
18456,30S M,20180829
18509,30S M,20180829
18658,40S M,20180829
18846,40S F,20180829
19061,20S M,20180829
00025,30S M,20180829
00611,50S M,20180829
00662,50S M,20180829
00662,50S M,20180829
00898,30S F,20180829
01188,30S F,20180829
01343,40S F,20180829
01488,30S F,20180829
02172,30S F,20180829
02745,50S M,20180829
02867,30S M,20180829
03517,30S F,20180829
03565,20S F,20180829
03886,30S M,20180829
04105,40S F,20180829
04424,40S M,20180829
04491,30S M,20180829
04564,30S F,20180829
04615,30S M,20180829
04615,30S M,20180829
04710,30S F,20180829
04776,30S F,20180829
05113,50S M,20180829
06366,50S M,20180829
07583,30S F,20180829
07718,30S F,20180829
08330,20S M,20180829
08330,20S M,20180829
08563,50S M,20180829
08590,20S M,20180829
09160,40S M,20180829
09160,40S M,20180829
09160,40S M,20180829
09778,40S M,20180829
10133,40S M,20180829
10302,30S F,20180829
10365,30S M,20180829
10764,50S M,20180829
10784,30S F,20180829
10884,30S F,20180829
11282,30S M,20180829
11282,30S M,20180829
11495,40S M,20180829
11600,40S M,20180829
11775,20S F,20180829
11905,40S M,20180829
11909,40S F,20180829
11909,40S F,20180829
12156,50S M,20180829
12610,20S F,20180829
12709,30S F,20180829
12908,30S M,20180829
12913,20S M,20180829
12951,30S F,20180829
13088,20S M,20180829
13088,20S M,20180829
13273,30S F,20180829
13412,30S M,20180829
13432,20S F,20180829
13618,20S F,20180829
14011,30S M,20180829
14478,30S F,20180829
14530,40S F,20180829
14530,40S F,20180829
15194,40S F,20180829
15194,40S F,20180829
15415,40S F,20180829
15445,30S M,20180829
15572,30S M,20180829
15751,30S F,20180829
15794,30S F,20180829
16073,20S F,20180829
16090,30S M,20180829
16113,30S M,20180829
16271,50S M,20180829
16395,30S F,20180829
16853,40S F,20180829
17266,20S M,20180829
17544,40S F,20180829
17987,30S F,20180829
18427,40S F,20180829
18605,30S F,20180829
00115,40S F,20180829
00514,30S F,20180829
00525,30S F,20180829
00580,30S F,20180829
00683,30S F,20180829
01036,50S M,20180829
01138,40S F,20180829
01138,40S F,20180829
01238,20S M,20180829
01866,20S M,20180829
01866,20S M,20180829
01895,30S F,20180829
02020,30S M,20180829
02210,50S M,20180829
02542,30S M,20180829
02560,20S M,20180829
02794,30S F,20180829
02827,30S F,20180829
02912,40S M,20180829
03025,20S M,20180829
03188,30S M,20180829
03217,30S M,20180829
03475,30S M,20180829
03609,40S M,20180829
03775,40S F,20180829
03914,30S F,20180829
04051,20S M,20180829
04242,30S F,20180829
04242,30S F,20180829
04255,50S M,20180829
04502,20S M,20180829
04695,30S F,20180829
04697,40S M,20180829
05224,50S M,20180829
05284,20S M,20180829
05286,20S F,20180829
05336,30S M,20180829
05516,30S M,20180829
05877,30S M,20180829
05935,20S F,20180829
06014,30S M,20180829
06033,30S F,20180829
06035,30S F,20180829
06123,30S F,20180829
06902,40S M,20180829
07024,30S F,20180829
07024,30S F,20180829
07098,20S F,20180829
07159,20S F,20180829
07159,20S F,20180829
07269,40S M,20180829
07627,30S F,20180829
07808,50S M,20180829
07910,30S F,20180829
08189,30S M,20180829
08600,40S M,20180829
09166,50S M,20180829
09737,40S M,20180829
09754,30S F,20180829
09919,30S F,20180829
10713,40S F,20180829
11072,50S M,20180829
11214,30S M,20180829
11748,50S M,20180829
12052,20S F,20180829
12103,30S M,20180829
12103,30S M,20180829
12130,30S F,20180829
12176,40S F,20180829
12176,40S F,20180829
12505,50S M,20180829
12518,50S M,20180829
12696,30S M,20180829
12699,30S F,20180829
12740,20S M,20180829
12881,40S M,20180829
13011,30S F,20180829
13631,30S F,20180829
13707,40S F,20180829
13746,40S F,20180829
14533,40S F,20180829
14547,30S F,20180829
14688,30S F,20180829
14704,40S M,20180829
14743,30S M,20180829
14903,40S M,20180829
15287,40S F,20180829
15394,20S F,20180829
15671,20S M,20180829
15856,30S F,20180829
15885,40S M,20180829
15993,40S F,20180829
16199,30S M,20180829
16615,30S M,20180829
16615,30S M,20180829
16809,30S M,20180829
16960,50S M,20180829
17016,50S M,20180829
17872,50S M,20180829
18144,30S M,20180829
18501,30S F,20180829
18814,50S M,20180829
18973,40S M,20180829
00695,20S F,20180827
12875,30S M,20180827
12971,20S F,20180827
14991,50S M,20180827
14991,50S M,20180827
16759,30S F,20180827
16759,30S F,20180827
01775,20S M,20180827
06490,50S M,20180827
17134,50S M,20180827
17134,50S M,20180827
06055,50S M,20180827
05753,50S M,20180827
09593,50S M,20180827
11279,20S F,20180827
11765,50S M,20180827
03064,30S F,20180827
12559,20S M,20180827
12559,20S M,20180827
18178,30S M,20180827
12446,30S F,20180827
12058,20S F,20180827
12058,20S F,20180827
14925,20S F,20180827
14925,20S F,20180827
06124,50S M,20180827
06124,50S M,20180827
10906,30S M,20180827
10906,30S M,20180827
18477,20S F,20180827
18477,20S F,20180827
18477,20S F,20180827
02530,50S M,20180827
06379,30S M,20180827
07920,50S M,20180827
10136,30S F,20180827
11934,30S M,20180827
13456,50S M,20180827
01810,20S F,20180827
01810,20S F,20180827
12400,30S F,20180827
12400,30S F,20180827
13924,50S M,20180827
15108,20S F,20180827
14184,20S F,20180827
15419,20S F,20180827
15419,20S F,20180827
18184,50S M,20180827
18184,50S M,20180827
02501,20S M,20180827
02513,20S M,20180827
05120,20S M,20180827
05455,30S M,20180827
05461,50S M,20180827
14075,30S M,20180827
18045,20S F,20180827
07517,50S M,20180827
12919,20S M,20180827
00172,20S F,20180827
00172,20S F,20180827
03203,20S M,20180827
03203,20S M,20180827
17422,20S M,20180827
00497,30S M,20180827
07775,20S M,20180827
09045,50S M,20180827
12397,20S F,20180827
12397,20S F,20180827
12397,20S F,20180827
12692,30S M,20180827
12995,30S M,20180827
04252,30S F,20180827
04252,30S F,20180827
06539,20S M,20180827
08350,50S M,20180827
08525,50S M,20180827
17841,50S M,20180827
00866,20S F,20180827
00866,20S F,20180827
08647,30S F,20180827
10061,50S M,20180827
18582,30S F,20180827
18582,30S F,20180827
18582,30S F,20180827
18582,30S F,20180827
01268,20S M,20180827
01268,20S M,20180827
08871,20S F,20180827
12463,30S M,20180827
12545,30S M,20180827
03947,30S M,20180827
06754,20S M,20180827
04744,20S M,20180827
04744,20S M,20180827
04847,30S M,20180827
04847,30S M,20180827
04847,30S M,20180827
04847,30S M,20180827
05571,20S F,20180827
02772,20S F,20180827
16870,20S M,20180827
03596,20S F,20180827
03596,20S F,20180827
12251,50S M,20180827
13326,20S M,20180827
13326,20S M,20180827
13380,50S M,20180827
14427,20S F,20180827
15959,30S M,20180827
15984,50S M,20180827
17848,30S F,20180827
02601,30S M,20180827
02601,30S M,20180827
09426,20S M,20180827
14157,50S M,20180827
14157,50S M,20180827
14322,50S M,20180827
16927,30S M,20180827
09809,20S F,20180827
18790,20S M,20180827
18790,20S M,20180827
01592,20S M,20180827
01592,20S M,20180827
15466,30S M,20180827
15466,30S M,20180827
15980,20S F,20180827
16120,30S M,20180827
16633,20S F,20180827
16633,20S F,20180827
17817,30S F,20180827
00923,30S F,20180827
08749,20S F,20180827
13374,20S F,20180827
17571,20S M,20180827
14146,20S F,20180827
08979,20S F,20180827
17605,20S M,20180827
00610,20S F,20180827
00610,20S F,20180827
02283,50S M,20180827
02283,50S M,20180827
11223,20S F,20180827
12968,20S F,20180827
13851,20S F,20180827
13851,20S F,20180827
06193,20S F,20180827
06193,20S F,20180827
09414,20S F,20180827
09414,20S F,20180827
02117,20S M,20180827
02117,20S M,20180827
00662,50S M,20180827
00662,50S M,20180827
08619,20S M,20180827
03914,20S F,20180827
03914,20S F,20180827
00061,20S M,20180831
00151,50S M,20180831
00165,40S M,20180831
00193,40S M,20180831
00195,20S F,20180831
00286,40S F,20180831
00377,30S M,20180831
00538,40S F,20180831
00658,30S F,20180831
00695,30S F,20180831
00741,20S F,20180831
00751,30S F,20180831
00919,30S F,20180831
00945,30S F,20180831
00959,30S F,20180831
00995,40S M,20180831
01041,50S M,20180831
01055,40S M,20180831
01114,50S M,20180831
01133,40S M,20180831
01177,40S M,20180831
01180,30S F,20180831
01252,30S F,20180831
01273,50S M,20180831
01288,30S F,20180831
01317,20S F,20180831
01349,30S F,20180831
01372,50S M,20180831
01375,20S M,20180831
01385,30S F,20180831
01390,40S F,20180831
01394,30S F,20180831
01420,30S M,20180831
01606,40S M,20180831
01639,50S M,20180831
01657,30S F,20180831
01932,30S F,20180831
01943,50S M,20180831
01950,20S F,20180831
01964,30S M,20180831
02010,50S M,20180831
02211,40S M,20180831
02258,20S M,20180831
02316,40S M,20180831
02322,30S F,20180831
02358,40S M,20180831
02448,20S M,20180831
02464,30S F,20180831
02498,30S M,20180831
02645,40S F,20180831
02680,30S F,20180831
02730,30S M,20180831
02840,40S M,20180831
02851,20S M,20180831
02904,40S M,20180831
02907,30S M,20180831
02967,30S F,20180831
03011,30S F,20180831
03040,40S F,20180831
03063,40S F,20180831
03077,20S M,20180831
03082,40S F,20180831
03105,20S M,20180831
03114,40S F,20180831
03140,30S F,20180831
03173,30S M,20180831
03174,40S M,20180831
03178,30S F,20180831
03194,20S F,20180831
03288,40S F,20180831
03332,50S M,20180831
03390,30S M,20180831
03531,50S M,20180831
03564,40S M,20180831
03605,30S F,20180831
03687,30S M,20180831
03712,30S M,20180831
03768,50S M,20180831
03821,30S M,20180831
03861,30S F,20180831
03906,50S M,20180831
03908,40S M,20180831
03942,40S F,20180831
03975,50S M,20180831
04086,30S M,20180831
04151,30S F,20180831
04173,40S F,20180831
04220,30S M,20180831
04305,20S M,20180831
04324,50S M,20180831
04367,40S F,20180831
04414,30S F,20180831
04415,40S M,20180831
